"id","name","path__id","path__name","subCategories__id","subCategories__name"
"pcmcat153200050011","Frigidaire Refrigerators","pcmcat128500050004","Name Brands","pcmcat154200050006","Frigidaire Side-by-Side Refrigerators"
"","","pcmcat154200050001","Frigidaire","pcmcat154200050007","Frigidaire Top-Freezer"
"","","pcmcat153200050011","Frigidaire Refrigerators","pcmcat154200050008","Frigidaire Counter-Depth"
"pcmcat153200050012","Frigidaire Freezers & Ice Makers","pcmcat128500050004","Name Brands","pcmcat154200050022","Frigidaire Upright Freezers"
"","","pcmcat154200050001","Frigidaire","pcmcat154200050023","Frigidaire Chest Freezers"
"","","pcmcat153200050012","Frigidaire Freezers & Ice Makers","pcmcat154200050024","Frigidaire Ice Makers"
"pcmcat153200050013","Frigidaire Ranges & Ovens","pcmcat128500050004","Name Brands","pcmcat154200050000","Frigidaire Ranges"
"","","pcmcat154200050001","Frigidaire","pcmcat154200050002","Frigidaire Cooktops"
"","","pcmcat153200050013","Frigidaire Ranges & Ovens","pcmcat154200050003","Frigidaire Wall Ovens"
"","","","","pcmcat154200050004","Frigidaire Range Hoods"
"","","","","pcmcat154200050005","Frigidaire Warming Drawers"
"pcmcat153200050017","Frigidaire Washers & Dryers","pcmcat128500050004","Name Brands","pcmcat154200050009","Frigidaire Dryers"
"","","pcmcat154200050001","Frigidaire","pcmcat154200050010","Frigidaire Washers"
"","","pcmcat153200050017","Frigidaire Washers & Dryers","pcmcat154200050011","Frigidaire Combos/Stackables"
"","","","","pcmcat154200050012","Frigidaire Pedestals & Towers"
"pcmcat153600050007","Game Downloads","abcat0700000","Video Games","pcmcat253500050003","PC Game Downloads"
"","","pcmcat153600050007","Game Downloads","pcmcat303600050006","PS4 Game Downloads"
"","","","","pcmcat253500050002","PS3 Game Downloads"
"","","","","pcmcat275800050015","PS Vita Game Downloads"
"","","","","pcmcat169900050005","PlayStation Network"
"","","","","pcmcat303600050008","Xbox One Game Downloads"
"","","","","pcmcat253500050001","Xbox 360 Game Downloads"
"","","","","abcat0701012","Xbox Live"
"","","","","pcmcat295100050010","Wii U Game Downloads"
"","","","","pcmcat278100050001","Nintendo 3DS Game Downloads"
"","","","","pcmcat295100050011","Nintendo eShop"
"","","","","pcmcat274000050027","Digital Game Guides"
"","","","","pcmcat224500050004","PC Games"
"","","","","pcmcat224500050005","Casual Games"
"","","","","pcmcat303600050007","PS4 Add-Ons"
"","","","","pcmcat275800050016","PS Vita Add-Ons"
"","","","","pcmcat247200050000","Xbox 360 Add-Ons"
"","","","","pcmcat278100050002","Nintendo 3DS Add-Ons"
"","","","","pcmcat303700050009","Xbox One Add-Ons"
"pcmcat153700050021","GPS Maps","abcat0300000","Car Electronics & GPS","pcmcat191100050006","City, State and Country GPS Street Maps"
"","","abcat0301000","GPS Navigation & Accessories","pcmcat191100050007","Additional Country Maps"
"","","pcmcat153700050021","GPS Maps","pcmcat191100050008","Travel Guides"
"","","","","pcmcat191100050009","Topographic Maps"
"","","","","pcmcat191100050010","Marine Maps"
"pcmcat154200050000","Frigidaire Ranges","pcmcat128500050004","Name Brands","pcmcat748301574324","Frigidaire Electric Ranges"
"","","pcmcat154200050001","Frigidaire","pcmcat748301574428","Frigidaire Gas Ranges"
"","","pcmcat153200050013","Frigidaire Ranges & Ovens","pcmcat748301574452","Frigidaire Dual-Fuel Ranges"
"","","pcmcat154200050000","Frigidaire Ranges","",""
"pcmcat154200050001","Frigidaire","pcmcat128500050004","Name Brands","pcmcat153200050011","Frigidaire Refrigerators"
"","","pcmcat154200050001","Frigidaire","pcmcat153200050013","Frigidaire Ranges & Ovens"
"","","","","pcmcat154200050025","Frigidaire Dishwashers"
"","","","","pcmcat154200050027","Frigidaire Microwaves"
"","","","","pcmcat333000050010","Frigidaire Range Hoods"
"","","","","pcmcat153200050012","Frigidaire Freezers & Ice Makers"
"","","","","pcmcat153200050017","Frigidaire Washers & Dryers"
"","","","","pcmcat154200050013","Frigidaire Air Conditioners"
"","","","","pcmcat253000050002","Frigidaire Small Appliances"
"","","","","pcmcat154200050029","Frigidaire Dehumidifiers"
"","","","","pcmcat154200050050","Frigidaire Accessories"
"pcmcat154200050002","Frigidaire Cooktops","pcmcat128500050004","Name Brands","",""
"","","pcmcat154200050001","Frigidaire","",""
"","","pcmcat153200050013","Frigidaire Ranges & Ovens","",""
"","","pcmcat154200050002","Frigidaire Cooktops","",""
"pcmcat154200050003","Frigidaire Wall Ovens","pcmcat128500050004","Name Brands","pcmcat748301574474","Frigidaire Double Ovens"
"","","pcmcat154200050001","Frigidaire","pcmcat748301574572","Frigidaire Single Ovens"
"","","pcmcat153200050013","Frigidaire Ranges & Ovens","pcmcat748301574622","Frigidaire Wall Oven & Microwave Combos"
"","","pcmcat154200050003","Frigidaire Wall Ovens","",""
"pcmcat154200050004","Frigidaire Range Hoods","pcmcat128500050004","Name Brands","pcmcat748301574644","Frigidaire Wall Mount Range Hoods"
"","","pcmcat154200050001","Frigidaire","pcmcat748301574692","Frigidaire Island Range Hoods"
"","","pcmcat153200050013","Frigidaire Ranges & Ovens","",""
"","","pcmcat154200050004","Frigidaire Range Hoods","",""
"pcmcat154200050005","Frigidaire Warming Drawers","pcmcat128500050004","Name Brands","",""
"","","pcmcat154200050001","Frigidaire","",""
"","","pcmcat153200050013","Frigidaire Ranges & Ovens","",""
"","","pcmcat154200050005","Frigidaire Warming Drawers","",""
"pcmcat154200050006","Frigidaire Side-by-Side Refrigerators","pcmcat128500050004","Name Brands","",""
"","","pcmcat154200050001","Frigidaire","",""
"","","pcmcat153200050011","Frigidaire Refrigerators","",""
"","","pcmcat154200050006","Frigidaire Side-by-Side Refrigerators","",""
"pcmcat154200050007","Frigidaire Top-Freezer","pcmcat128500050004","Name Brands","",""
"","","pcmcat154200050001","Frigidaire","",""
"","","pcmcat153200050011","Frigidaire Refrigerators","",""
"","","pcmcat154200050007","Frigidaire Top-Freezer","",""
"pcmcat154200050008","Frigidaire Counter-Depth","pcmcat128500050004","Name Brands","",""
"","","pcmcat154200050001","Frigidaire","",""
"","","pcmcat153200050011","Frigidaire Refrigerators","",""
"","","pcmcat154200050008","Frigidaire Counter-Depth","",""
"pcmcat154200050009","Frigidaire Dryers","pcmcat128500050004","Name Brands","pcmcat748301574722","Frigidaire Gas Dryers"
"","","pcmcat154200050001","Frigidaire","pcmcat748301574924","Frigidaire Electric Dryers"
"","","pcmcat153200050017","Frigidaire Washers & Dryers","pcmcat748301575141","Frigidaire Dryer Accessories"
"","","pcmcat154200050009","Frigidaire Dryers","",""
"pcmcat154200050010","Frigidaire Washers","pcmcat128500050004","Name Brands","pcmcat748301574945","Frigidaire Front-Loading Washers"
"","","pcmcat154200050001","Frigidaire","pcmcat748301575113","Frigidaire Top-Loading Washers"
"","","pcmcat153200050017","Frigidaire Washers & Dryers","",""
"","","pcmcat154200050010","Frigidaire Washers","",""
"pcmcat154200050011","Frigidaire Combos/Stackables","pcmcat128500050004","Name Brands","",""
"","","pcmcat154200050001","Frigidaire","",""
"","","pcmcat153200050017","Frigidaire Washers & Dryers","",""
"","","pcmcat154200050011","Frigidaire Combos/Stackables","",""
"pcmcat154200050012","Frigidaire Pedestals & Towers","pcmcat128500050004","Name Brands","",""
"","","pcmcat154200050001","Frigidaire","",""
"","","pcmcat153200050017","Frigidaire Washers & Dryers","",""
"","","pcmcat154200050012","Frigidaire Pedestals & Towers","",""
"pcmcat154200050013","Frigidaire Air Conditioners","pcmcat128500050004","Name Brands","pcmcat154200050020","Window Air Conditioners"
"","","pcmcat154200050001","Frigidaire","pcmcat154200050021","In-Wall Air Conditioners"
"","","pcmcat154200050013","Frigidaire Air Conditioners","",""
"pcmcat154200050020","Window Air Conditioners","pcmcat128500050004","Name Brands","",""
"","","pcmcat154200050001","Frigidaire","",""
"","","pcmcat154200050013","Frigidaire Air Conditioners","",""
"","","pcmcat154200050020","Window Air Conditioners","",""
"pcmcat154200050021","In-Wall Air Conditioners","pcmcat128500050004","Name Brands","",""
"","","pcmcat154200050001","Frigidaire","",""
"","","pcmcat154200050013","Frigidaire Air Conditioners","",""
"","","pcmcat154200050021","In-Wall Air Conditioners","",""
"pcmcat154200050022","Frigidaire Upright Freezers","pcmcat128500050004","Name Brands","",""
"","","pcmcat154200050001","Frigidaire","",""
"","","pcmcat153200050012","Frigidaire Freezers & Ice Makers","",""
"","","pcmcat154200050022","Frigidaire Upright Freezers","",""
"pcmcat154200050023","Frigidaire Chest Freezers","pcmcat128500050004","Name Brands","",""
"","","pcmcat154200050001","Frigidaire","",""
"","","pcmcat153200050012","Frigidaire Freezers & Ice Makers","",""
"","","pcmcat154200050023","Frigidaire Chest Freezers","",""
"pcmcat154200050024","Frigidaire Ice Makers","pcmcat128500050004","Name Brands","",""
"","","pcmcat154200050001","Frigidaire","",""
"","","pcmcat153200050012","Frigidaire Freezers & Ice Makers","",""
"","","pcmcat154200050024","Frigidaire Ice Makers","",""
"pcmcat154200050025","Frigidaire Dishwashers","pcmcat128500050004","Name Brands","",""
"","","pcmcat154200050001","Frigidaire","",""
"","","pcmcat154200050025","Frigidaire Dishwashers","",""
"pcmcat154200050027","Frigidaire Microwaves","pcmcat128500050004","Name Brands","pcmcat258300050055","Frigidaire Over-the-Range"
"","","pcmcat154200050001","Frigidaire","pcmcat258300050056","Frigidaire Compact"
"","","pcmcat154200050027","Frigidaire Microwaves","pcmcat258300050057","Frigidaire Countertop Microwaves"
"","","","","pcmcat258300050058","Frigidaire Built-In Microwaves"
"pcmcat154200050051","Refrigerator Accessories","pcmcat128500050004","Name Brands","",""
"","","pcmcat154200050001","Frigidaire","",""
"","","pcmcat154200050050","Frigidaire Accessories","",""
"","","pcmcat154200050051","Refrigerator Accessories","",""
"pcmcat154200050053","Microwave Accessories","pcmcat128500050004","Name Brands","",""
"","","pcmcat154200050001","Frigidaire","",""
"","","pcmcat154200050050","Frigidaire Accessories","",""
"","","pcmcat154200050053","Microwave Accessories","",""
"pcmcat154200050054","Washer Accessories","pcmcat128500050004","Name Brands","",""
"","","pcmcat154200050001","Frigidaire","",""
"","","pcmcat154200050050","Frigidaire Accessories","",""
"","","pcmcat154200050054","Washer Accessories","",""
"pcmcat154300050002","Dirt Devil Handheld & Stick Vacuums","pcmcat128500050004","Name Brands","",""
"","","pcmcat74600050004","Dirt Devil","",""
"","","pcmcat154300050002","Dirt Devil Handheld & Stick Vacuums","",""
"pcmcat154300050003","Dirt Devil Upright Vacuums","pcmcat128500050004","Name Brands","",""
"","","pcmcat74600050004","Dirt Devil","",""
"","","pcmcat154300050003","Dirt Devil Upright Vacuums","",""
"pcmcat154300050005","Dirt Devil Carpet Cleaners","pcmcat128500050004","Name Brands","",""
"","","pcmcat74600050004","Dirt Devil","",""
"","","pcmcat154300050005","Dirt Devil Carpet Cleaners","",""
"pcmcat154300050024","Hoover","pcmcat128500050004","Name Brands","pcmcat154300050025","Upright Bagless Vacuums"
"","","pcmcat154300050024","Hoover","pcmcat154300050026","Upright Bagged Vacuums"
"","","","","pcmcat154300050027","Canister Vacuums"
"","","","","pcmcat154300050028","Carpet Washers"
"","","","","pcmcat154300050029","Hard Floor Cleaners"
"","","","","pcmcat154300050030","Accessories"
"","","","","pcmcat177800050029","Handheld & Stick Vacuums"
"pcmcat154300050025","Upright Bagless Vacuums","pcmcat128500050004","Name Brands","",""
"","","pcmcat154300050024","Hoover","",""
"","","pcmcat154300050025","Upright Bagless Vacuums","",""
"pcmcat154300050026","Upright Bagged Vacuums","pcmcat128500050004","Name Brands","",""
"","","pcmcat154300050024","Hoover","",""
"","","pcmcat154300050026","Upright Bagged Vacuums","",""
"pcmcat154300050027","Canister Vacuums","pcmcat128500050004","Name Brands","",""
"","","pcmcat154300050024","Hoover","",""
"","","pcmcat154300050027","Canister Vacuums","",""
"pcmcat154300050028","Carpet Washers","pcmcat128500050004","Name Brands","",""
"","","pcmcat154300050024","Hoover","",""
"","","pcmcat154300050028","Carpet Washers","",""
"pcmcat154300050029","Hard Floor Cleaners","pcmcat128500050004","Name Brands","",""
"","","pcmcat154300050024","Hoover","",""
"","","pcmcat154300050029","Hard Floor Cleaners","",""
"pcmcat154300050030","Accessories","pcmcat128500050004","Name Brands","",""
"","","pcmcat154300050024","Hoover","",""
"","","pcmcat154300050030","Accessories","",""
"pcmcat154400050010","Games for Windows","pcmcat128500050004","Name Brands","",""
"","","pcmcat135300050050","Microsoft","",""
"","","pcmcat154400050004","Software","",""
"","","pcmcat154400050010","Games for Windows","",""
"pcmcat154400050011","Mice","pcmcat128500050004","Name Brands","",""
"","","pcmcat135300050050","Microsoft","",""
"","","pcmcat154400050005","Hardware","",""
"","","pcmcat154400050011","Mice","",""
"pcmcat154400050012","Keyboards & Desktops","pcmcat128500050004","Name Brands","",""
"","","pcmcat135300050050","Microsoft","",""
"","","pcmcat154400050005","Hardware","",""
"","","pcmcat154400050012","Keyboards & Desktops","",""
"pcmcat154400050013","Webcams & Headsets","pcmcat128500050004","Name Brands","",""
"","","pcmcat135300050050","Microsoft","",""
"","","pcmcat154400050005","Hardware","",""
"","","pcmcat154400050013","Webcams & Headsets","",""
"pcmcat154400050014","Gaming Devices","pcmcat128500050004","Name Brands","",""
"","","pcmcat135300050050","Microsoft","",""
"","","pcmcat154400050005","Hardware","",""
"","","pcmcat154400050014","Gaming Devices","",""
"pcmcat154400050020","Laptops","pcmcat230900050001","Best Buy For Business","",""
"","","pcmcat154200050035","Small Business & Home Office Essentials","",""
"","","pcmcat154400050019","Computers","",""
"","","pcmcat154400050020","Laptops","",""
"pcmcat154400050022","Monitors","pcmcat230900050001","Best Buy For Business","",""
"","","pcmcat154200050035","Small Business & Home Office Essentials","",""
"","","pcmcat154400050019","Computers","",""
"","","pcmcat154400050022","Monitors","",""
"pcmcat154400050025","Drives & Storage","pcmcat230900050001","Best Buy For Business","",""
"","","pcmcat154200050035","Small Business & Home Office Essentials","",""
"","","pcmcat154400050019","Computers","",""
"","","pcmcat154400050025","Drives & Storage","",""
"pcmcat154400050026","Networking","pcmcat230900050001","Best Buy For Business","",""
"","","pcmcat154200050035","Small Business & Home Office Essentials","",""
"","","pcmcat154400050019","Computers","",""
"","","pcmcat154400050026","Networking","",""
"pcmcat154400050033","Telephones","pcmcat230900050001","Best Buy For Business","",""
"","","pcmcat154200050035","Small Business & Home Office Essentials","",""
"","","pcmcat154400050031","Mobile Phones & Office","",""
"","","pcmcat154400050033","Telephones","",""
"pcmcat154400050036","Printers, Scanners, & Fax","pcmcat230900050001","Best Buy For Business","",""
